prps6camp_epac 2 -> _reaction91 0 1 @ Inf
appl1_fsh_fshr 1 -> dag_ip3appl1_fsh_fshr 0 1 @ Inf
modhif_1alpha 1 -> modhif_1alphafoxo1a 0 2 @ Inf
foxo1a 1 -> modhif_1alphafoxo1a 0 1 @ Inf
_reaction73 1 -> modgrk5_6 1 0 @ Inf
epaccamp 0 -> _reaction37 1 0 @ Inf
epaccamp 1 -> _reaction37 1 0 @ Inf
epaccamp 2 -> _reaction37 1 0 @ Inf
camppde 0 -> _reaction112 1 0 @ Inf
camppde 1 -> _reaction112 1 0 @ Inf
camppde 2 -> _reaction112 1 0 @ Inf
tuberin 0 -> tuberinpakt 2 0 @ Inf
pakt 1 -> tuberinpakt 2 3 @ Inf
rps6pkac 3 -> _reaction170 0 1 @ Inf
adenylatecyclasegas_gtp 0 -> _reaction42 1 0 @ Inf
adenylatecyclasegas_gtp 1 -> _reaction42 1 0 @ Inf
adenylatecyclasegas_gtp 2 -> _reaction42 1 0 @ Inf
mtor 0 -> mtormodrheb_gtp 3 1 @ Inf
modrheb_gtp 0 -> mtormodrheb_gtp 3 2 @ Inf
pkac 1 -> pkaccamp 0 2 @ Inf
camp 1 -> pkaccamp 0 1 @ Inf
erk 0 -> erkpbarrestin 2 0 @ Inf
pbarrestin 1 -> erkpbarrestin 2 3 @ Inf
rps6 1 -> rps6pkac 0 2 @ Inf
pkac 1 -> rps6pkac 0 1 @ Inf
gasfsh_fshr 3 -> _reaction75 0 1 @ Inf
erkgrk5_6 0 -> _reaction103 1 0 @ Inf
erkgrk5_6 1 -> _reaction103 1 0 @ Inf
erkgrk5_6 2 -> _reaction103 1 0 @ Inf
atpfsh_fshr 3 -> _reaction105 0 1 @ Inf
modacgas_gtp 0 -> _reaction150 1 0 @ Inf
modacgas_gtp 1 -> _reaction150 1 0 @ Inf
modacgas_gtp 3 -> _reaction150 1 0 @ Inf
mtorc1fsh_fshr 3 -> _reaction84 0 1 @ Inf
raf1gtp_ras 3 -> _reaction35 0 1 @ Inf
_reaction46 1 -> pkac 0 1 @ Inf
_reaction116 1 -> pkac 0 1 @ Inf
_reaction133 1 -> pkac 0 1 @ Inf
_reaction138 1 -> pkac 0 1 @ Inf
_reaction155 1 -> pkac 0 1 @ Inf
p110_p85camp 2 -> _reaction164 0 1 @ Inf
p70s6k 0 -> p70s6kmtorc1 3 1 @ Inf
mtorc1 0 -> p70s6kmtorc1 3 2 @ Inf
p110_p85 1 -> p110_p85egf_like_pegfr 0 2 @ Inf
egf_like_pegfr 1 -> p110_p85egf_like_pegfr 0 1 @ Inf
adam17fsh_fshr 0 -> _reaction33 1 0 @ Inf
adam17fsh_fshr 1 -> _reaction33 1 0 @ Inf
adam17fsh_fshr 2 -> _reaction33 1 0 @ Inf
modac 0 -> modacgas_gtp 3 1 @ Inf
gas_gtp 0 -> modacgas_gtp 3 2 @ Inf
p70s6kcamp 0 -> _reaction175 1 0 @ Inf
p70s6kcamp 1 -> _reaction175 1 0 @ Inf
p70s6kcamp 3 -> _reaction175 1 0 @ Inf
foxo3ap110_p85 0 -> _reaction113 1 0 @ Inf
foxo3ap110_p85 1 -> _reaction113 1 0 @ Inf
foxo3ap110_p85 2 -> _reaction113 1 0 @ Inf
pfoxo3a 1 -> pfoxo3apakt 1 3 @ Inf
pakt 0 -> pfoxo3apakt 1 0 @ Inf
rheb_gdptsc2 2 -> _reaction57 0 1 @ Inf
erk 0 -> erkgai_gtp 2 0 @ Inf
gai_gtp 1 -> erkgai_gtp 2 3 @ Inf
_reaction151 1 -> modgrk2_3 1 0 @ Inf
fshr 0 -> fshrfsh 3 1 @ Inf
fsh 0 -> fshrfsh 3 2 @ Inf
pkac 1 -> pkacd8cpt2mecamp 1 3 @ Inf
d8cpt2mecamp 0 -> pkacd8cpt2mecamp 1 0 @ Inf
grk2_3fsh_fshr 0 -> _reaction106 1 0 @ Inf
grk2_3fsh_fshr 1 -> _reaction106 1 0 @ Inf
grk2_3fsh_fshr 2 -> _reaction106 1 0 @ Inf
aktpip3 3 -> _reaction63 0 1 @ Inf
pfshrappl1fsh 7 -> _reaction140 0 1 @ Inf
_reaction74 1 -> pmdm2 0 1 @ Inf
mtorp110_p85 0 -> _reaction119 1 0 @ Inf
mtorp110_p85 1 -> _reaction119 1 0 @ Inf
mtorp110_p85 2 -> _reaction119 1 0 @ Inf
ptuberincamp 0 -> _reaction100 1 0 @ Inf
ptuberincamp 1 -> _reaction100 1 0 @ Inf
ptuberincamp 3 -> _reaction100 1 0 @ Inf
rheb_gdp 0 -> rheb_gdptsc2 3 1 @ Inf
tsc2 0 -> rheb_gdptsc2 3 2 @ Inf
pampk 0 -> pampkfsh_fshr 2 0 @ Inf
fsh_fshr 1 -> pampkfsh_fshr 2 3 @ Inf
tsc2perk 3 -> _reaction56 0 1 @ Inf
_reaction57 1 -> modrheb_gtp 0 1 @ Inf
rps6pp70s6k 0 -> _reaction172 1 0 @ Inf
rps6pp70s6k 1 -> _reaction172 1 0 @ Inf
rps6pp70s6k 2 -> _reaction172 1 0 @ Inf
sf1 1 -> sf1betacateninpromoter 3 7 @ Inf
betacatenin 0 -> sf1betacateninpromoter 3 1 @ Inf
promoter 0 -> sf1betacateninpromoter 3 2 @ Inf
mekfsh_fshr 3 -> _reaction135 0 1 @ Inf
ap1promoterpp38mapk 0 -> _reaction11 1 0 @ Inf
ap1promoterpp38mapk 1 -> _reaction11 1 0 @ Inf
ap1promoterpp38mapk 2 -> _reaction11 1 0 @ Inf
ap1promoterpp38mapk 3 -> _reaction11 1 0 @ Inf
ap1promoterpp38mapk 4 -> _reaction11 1 0 @ Inf
ap1promoterpp38mapk 5 -> _reaction11 1 0 @ Inf
ap1promoterpp38mapk 6 -> _reaction11 1 0 @ Inf
_reaction71 1 -> ampk 1 0 @ Inf
_reaction80 1 -> ampk 1 0 @ Inf
cdk4perk 0 -> _reaction31 1 0 @ Inf
cdk4perk 1 -> _reaction31 1 0 @ Inf
cdk4perk 2 -> _reaction31 1 0 @ Inf
epac 1 -> epaccamp 1 3 @ Inf
camp 0 -> epaccamp 1 0 @ Inf
pip2 0 -> pip2mod_1_p85_1_p110 2 0 @ Inf
mod_1_p85_1_p110 1 -> pip2mod_1_p85_1_p110 2 3 @ Inf
pfshr 1 -> pfshrd14_3_3taufsh 2 6 @ Inf
d14_3_3tau 0 -> pfshrd14_3_3taufsh 2 0 @ Inf
fsh 1 -> pfshrd14_3_3taufsh 2 3 @ Inf
pip3pten 3 -> _reaction67 0 1 @ Inf
pka 0 -> pkacamp 2 0 @ Inf
camp 1 -> pkacamp 2 3 @ Inf
mek 0 -> mekfsh_fshr 3 1 @ Inf
fsh_fshr 0 -> mekfsh_fshr 3 2 @ Inf
atpmodac 0 -> _reaction41 1 0 @ Inf
atpmodac 1 -> _reaction41 1 0 @ Inf
atpmodac 2 -> _reaction41 1 0 @ Inf
foxo1a 1 -> foxo1apsrc 0 2 @ Inf
psrc 1 -> foxo1apsrc 0 1 @ Inf
mod_1_p85_1_p110 1 -> mod_1_p85_1_p110d8cpt2mecamp 1 3 @ Inf
d8cpt2mecamp 0 -> mod_1_p85_1_p110d8cpt2mecamp 1 0 @ Inf
erk 0 -> erkgtp_modrap1 2 0 @ Inf
gtp_modrap1 1 -> erkgtp_modrap1 2 3 @ Inf
foxo3apfoxo1pfoxo3a 1 -> __coop5 2 0 @ Inf
foxo3apfoxo1pfoxo3a 2 -> __coop5 2 0 @ Inf
foxo3apfoxo1pfoxo3a 3 -> __coop5 2 0 @ Inf
foxo3apfoxo1pfoxo3a 4 -> __coop5 2 0 @ Inf
foxo3apfoxo1pfoxo3a 5 -> __coop5 2 0 @ Inf
foxo3apfoxo1pfoxo3a 6 -> __coop5 2 0 @ Inf
foxo3apfoxo1pfoxo3a 7 -> __coop5 2 0 @ Inf
nfkb 1 -> __coop5 2 3 @ Inf
foxo3a 0 -> foxo3apfoxo1pfoxo3a 5 1 @ Inf
pfoxo1 1 -> foxo3apfoxo1pfoxo3a 5 7 @ Inf
pfoxo3a 0 -> foxo3apfoxo1pfoxo3a 5 4 @ Inf
mod_1_p85_1_p110 0 -> mod_1_p85_1_p110appl1_fsh_fshr 3 1 @ Inf
appl1_fsh_fshr 0 -> mod_1_p85_1_p110appl1_fsh_fshr 3 2 @ Inf
erk 0 -> erkfsh_fshr 3 1 @ Inf
fsh_fshr 0 -> erkfsh_fshr 3 2 @ Inf
p85 1 -> p85p110forskolin 0 4 @ Inf
p110 1 -> p85p110forskolin 0 2 @ Inf
forskolin 1 -> p85p110forskolin 0 1 @ Inf
fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 0 -> _reaction4 1 0 @ Inf
fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 1 -> _reaction4 1 0 @ Inf
fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 2 -> _reaction4 1 0 @ Inf
fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 3 -> _reaction4 1 0 @ Inf
fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 4 -> _reaction4 1 0 @ Inf
fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 5 -> _reaction4 1 0 @ Inf
fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 7 -> _reaction4 1 0 @ Inf
pkac 0 -> pkacforskolin 3 1 @ Inf
forskolin 0 -> pkacforskolin 3 2 @ Inf
egf_like_egfr 0 -> egf_like_egfrpsrc 2 0 @ Inf
psrc 1 -> egf_like_egfrpsrc 2 3 @ Inf
mod_1_p85_1_p110 1 -> mod_1_p85_1_p110camp_epac 1 3 @ Inf
camp_epac 0 -> mod_1_p85_1_p110camp_epac 1 0 @ Inf
foxo1apsrc 3 -> _reaction147 0 1 @ Inf
fsh_fshr 0 -> fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 7 3 @ Inf
gas_gtp 0 -> fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 7 5 @ Inf
d14_3_3tau_fsh_fshr 0 -> fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 7 6 @ Inf
beta_arrestin 1 -> beta_arrestinfsh_p_1fshr 1 3 @ Inf
fsh_p_1fshr 0 -> beta_arrestinfsh_p_1fshr 1 0 @ Inf
src 1 -> srcfsh_fshr 1 3 @ Inf
fsh_fshr 0 -> srcfsh_fshr 1 0 @ Inf
raf1 0 -> raf1fsh_fshr 2 0 @ Inf
fsh_fshr 1 -> raf1fsh_fshr 2 3 @ Inf
_reaction139 1 -> modbarrestin 1 0 @ Inf
mod_1_p85_1_p110camp_epac 0 -> _reaction76 1 0 @ Inf
mod_1_p85_1_p110camp_epac 1 -> _reaction76 1 0 @ Inf
mod_1_p85_1_p110camp_epac 2 -> _reaction76 1 0 @ Inf
pakt 1 -> paktgtp_ras 1 3 @ Inf
gtp_ras 0 -> paktgtp_ras 1 0 @ Inf
sf1 0 -> sf1betacateninpromoter 6 2 @ Inf
betacatenin 0 -> sf1betacateninpromoter 6 4 @ Inf
promoter 1 -> sf1betacateninpromoter 6 7 @ Inf
egf_like_egfrpsrc 0 -> _reaction30 1 0 @ Inf
egf_like_egfrpsrc 1 -> _reaction30 1 0 @ Inf
egf_like_egfrpsrc 2 -> _reaction30 1 0 @ Inf
fsh_p_2fshr 1 -> fsh_p_2fshrbeta_arrestin 1 3 @ Inf
beta_arrestin 0 -> fsh_p_2fshrbeta_arrestin 1 0 @ Inf
_reaction28 1 -> rb1 1 0 @ Inf
fsh_fshr 0 -> fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 5 1 @ Inf
gas_gtp 1 -> fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 5 7 @ Inf
d14_3_3tau_fsh_fshr 0 -> fsh_fshrgas_gtpd14_3_3tau_fsh_fshr 5 4 @ Inf
p70s6kcamp 2 -> _reaction175 0 1 @ Inf
erk 0 -> erkmodgrk5_6 2 0 @ Inf
modgrk5_6 1 -> erkmodgrk5_6 2 3 @ Inf
pfshrd14_3_3taufsh 7 -> _reaction114 0 1 @ Inf
gdp_rap1modepac 0 -> _reaction51 1 0 @ Inf
gdp_rap1modepac 1 -> _reaction51 1 0 @ Inf
gdp_rap1modepac 2 -> _reaction51 1 0 @ Inf
p38mapk 0 -> p38mapkgtp_modrap1 3 1 @ Inf
gtp_modrap1 0 -> p38mapkgtp_modrap1 3 2 @ Inf
pip3pten 0 -> _reaction67 1 0 @ Inf
pip3pten 1 -> _reaction67 1 0 @ Inf
pip3pten 2 -> _reaction67 1 0 @ Inf
pbarrestinfsh_fshr 0 -> _reaction153 1 0 @ Inf
pbarrestinfsh_fshr 1 -> _reaction153 1 0 @ Inf
pbarrestinfsh_fshr 2 -> _reaction153 1 0 @ Inf
pbarrestinfsh_fshr 3 -> _reaction153 0 1 @ Inf
pbarrestin 0 -> pbarrestinfsh_fshr 3 1 @ Inf
fsh_fshr 0 -> pbarrestinfsh_fshr 3 2 @ Inf
erk 1 -> erkpbarrestin 1 3 @ Inf
pbarrestin 0 -> erkpbarrestin 1 0 @ Inf
__coop1 3 -> transcription 0 1 @ Inf
__coop2 3 -> transcription 0 1 @ Inf
__coop3 3 -> transcription 0 1 @ Inf
__coop4 3 -> transcription 0 1 @ Inf
__coop5 3 -> transcription 0 1 @ Inf
__coop6 3 -> transcription 0 1 @ Inf
foxo3apakt 3 -> _reaction6 0 1 @ Inf
adenylatecyclasegas_gtp 3 -> _reaction42 0 1 @ Inf
pp70s6k 0 -> pp70s6kpkac 3 1 @ Inf
pkac 0 -> pp70s6kpkac 3 2 @ Inf
pampk 1 -> pampkfsh_fshr 1 3 @ Inf
fsh_fshr 0 -> pampkfsh_fshr 1 0 @ Inf
pfshr 0 -> pfshrappl1fsh 6 2 @ Inf
appl1 0 -> pfshrappl1fsh 6 4 @ Inf
fsh 1 -> pfshrappl1fsh 6 7 @ Inf
ap1 1 -> ap1promoterpp38mapk 1 5 @ Inf
promoter 1 -> ap1promoterpp38mapk 1 3 @ Inf
pp38mapk 0 -> ap1promoterpp38mapk 1 0 @ Inf
mod_1_p85_1_p110 0 -> mod_1_p85_1_p110forskolin 3 1 @ Inf
forskolin 0 -> mod_1_p85_1_p110forskolin 3 2 @ Inf
d4ebp1 1 -> d4ebp1prps6 1 3 @ Inf
prps6 0 -> d4ebp1prps6 1 0 @ Inf
fshr 1 -> fshrfsh 1 3 @ Inf
fsh 0 -> fshrfsh 1 0 @ Inf
_reaction2 1 -> mod_1_p85_1_p110 1 0 @ Inf
_reaction12 1 -> gsk3beta 1 0 @ Inf
_reaction54 1 -> gsk3beta 1 0 @ Inf
_reaction76 1 -> mod_1_p85_1_p110 1 0 @ Inf
_reaction92 1 -> gsk3beta 1 0 @ Inf
_reaction118 1 -> mod_1_p85_1_p110 1 0 @ Inf
fshr 1 -> fshrfsh 0 2 @ Inf
fsh 1 -> fshrfsh 0 1 @ Inf
_reaction145 1 -> mod_1_p85_1_p110 1 0 @ Inf
_reaction163 1 -> mod_1_p85_1_p110 1 0 @ Inf
mod_1_p85_1_p110 0 -> mod_1_p85_1_p110appl1_fsh_fshr 2 0 @ Inf
appl1_fsh_fshr 1 -> mod_1_p85_1_p110appl1_fsh_fshr 2 3 @ Inf
tsc2 0 -> tsc2perk 2 0 @ Inf
perk 1 -> tsc2perk 2 3 @ Inf
fsh_fshr 0 -> pten_gene 1 0 @ Inf
p70s6k 0 -> p70s6kmtorc1 2 0 @ Inf
mtorc1 1 -> p70s6kmtorc1 2 3 @ Inf
crebcamp 0 -> _reaction165 1 0 @ Inf
crebcamp 1 -> _reaction165 1 0 @ Inf
crebcamp 2 -> _reaction165 1 0 @ Inf
p110_p85camp 0 -> _reaction128 1 0 @ Inf
p110_p85camp 1 -> _reaction128 1 0 @ Inf
p110_p85camp 3 -> _reaction128 1 0 @ Inf
raf1fsh_fshr 3 -> _reaction77 0 1 @ Inf
epacfsh_fshr 0 -> _reaction78 1 0 @ Inf
epacfsh_fshr 1 -> _reaction78 1 0 @ Inf
epacfsh_fshr 2 -> _reaction78 1 0 @ Inf
prps6camp_epac 0 -> _reaction91 1 0 @ Inf
prps6camp_epac 1 -> _reaction91 1 0 @ Inf
prps6camp_epac 3 -> _reaction91 1 0 @ Inf
histone_h3 0 -> histone_h3pkac 2 0 @ Inf
pkac 1 -> histone_h3pkac 2 3 @ Inf
atpac 3 -> _reaction81 0 1 @ Inf
creb 0 -> crebcamp 3 1 @ Inf
camp 0 -> crebcamp 3 2 @ Inf
erkgtp_modrap1 0 -> _reaction50 1 0 @ Inf
erkgtp_modrap1 1 -> _reaction50 1 0 @ Inf
erkgtp_modrap1 2 -> _reaction50 1 0 @ Inf
pkacd8brcamp 0 -> _reaction85 1 0 @ Inf
pkacd8brcamp 1 -> _reaction85 1 0 @ Inf
pkacd8brcamp 2 -> _reaction85 1 0 @ Inf
mod_1_p85_1_p110 0 -> mod_1_p85_1_p110d8cpt2mecamp 2 0 @ Inf
d8cpt2mecamp 1 -> mod_1_p85_1_p110d8cpt2mecamp 2 3 @ Inf
atp 0 -> atpmodac 2 0 @ Inf
modac 1 -> atpmodac 2 3 @ Inf
gtp_ras 1 -> gtp_rasfsh_fshr 0 2 @ Inf
fsh_fshr 1 -> gtp_rasfsh_fshr 0 1 @ Inf
_reaction35 1 -> raf1 1 0 @ Inf
_reaction40 1 -> raf1 1 0 @ Inf
_reaction77 1 -> raf1 1 0 @ Inf
prps6 1 -> prps6camp 1 3 @ Inf
camp 0 -> prps6camp 1 0 @ Inf
erk 1 -> erkbeta_arrestin_fsh_p_1fshr 1 3 @ Inf
beta_arrestin_fsh_p_1fshr 0 -> erkbeta_arrestin_fsh_p_1fshr 1 0 @ Inf
camppde 3 -> _reaction112 0 1 @ Inf
atp 0 -> atpfsh_fshr 3 1 @ Inf
fsh_fshr 0 -> atpfsh_fshr 3 2 @ Inf
rps6 0 -> rps6pkac 3 1 @ Inf
pkac 0 -> rps6pkac 3 2 @ Inf
p70s6k 0 -> p70s6kcamp 2 0 @ Inf
camp 1 -> p70s6kcamp 2 3 @ Inf
p110_p85 1 -> p110_p85fsh_fshr 1 3 @ Inf
fsh_fshr 0 -> p110_p85fsh_fshr 1 0 @ Inf
mod_1_p85_1_p110d8brcamp 3 -> _reaction163 0 1 @ Inf
beta_arrestin 1 -> beta_arrestinfsh_p_1fshr 0 2 @ Inf
fsh_p_1fshr 1 -> beta_arrestinfsh_p_1fshr 0 1 @ Inf
_reaction38 1 -> amp 0 1 @ Inf
_reaction112 1 -> amp 0 1 @ Inf
_reaction178 1 -> fsh_p_1fshr 0 1 @ Inf
d4ebp1 1 -> d4ebp1pmtor 0 2 @ Inf
pmtor 1 -> d4ebp1pmtor 0 1 @ Inf
ptuberin 0 -> ptuberincamp 3 1 @ Inf
camp 0 -> ptuberincamp 3 2 @ Inf
mtor 0 -> mtormodrheb_gtp 2 0 @ Inf
modrheb_gtp 1 -> mtormodrheb_gtp 2 3 @ Inf
_reaction131 1 -> modgrk5_6 0 1 @ Inf
fsh_fshr 1 -> fsh_fshrgrk_2_3 1 3 @ Inf
grk_2_3 0 -> fsh_fshrgrk_2_3 1 0 @ Inf
mek 1 -> mekpraf1 1 3 @ Inf
praf1 0 -> mekpraf1 1 0 @ Inf
epac 0 -> epacfsh_fshr 3 1 @ Inf
fsh_fshr 0 -> epacfsh_fshr 3 2 @ Inf
sf1 0 -> sf1betacateninpromoter 5 1 @ Inf
betacatenin 1 -> sf1betacateninpromoter 5 7 @ Inf
promoter 0 -> sf1betacateninpromoter 5 4 @ Inf
_reaction64 1 -> pfoxo3a 1 0 @ Inf
erk 1 -> erkpmek 0 2 @ Inf
pmek 1 -> erkpmek 0 1 @ Inf
mod_1_p85_1_p110 0 -> mod_1_p85_1_p110camp_epac 3 1 @ Inf
camp_epac 0 -> mod_1_p85_1_p110camp_epac 3 2 @ Inf
crebpkac 0 -> _reaction15 1 0 @ Inf
crebpkac 1 -> _reaction15 1 0 @ Inf
crebpkac 2 -> _reaction15 1 0 @ Inf
p85 1 -> p85p110d8brcamp 3 7 @ Inf
p110 0 -> p85p110d8brcamp 3 1 @ Inf
d8brcamp 0 -> p85p110d8brcamp 3 2 @ Inf
prps6camp 2 -> _reaction156 0 1 @ Inf
erk 1 -> erkfsh_fshr 0 2 @ Inf
fsh_fshr 1 -> erkfsh_fshr 0 1 @ Inf
pfshr 1 -> pfshrbarrestinfsh 3 7 @ Inf
barrestin 0 -> pfshrbarrestinfsh 3 1 @ Inf
fsh 0 -> pfshrbarrestinfsh 3 2 @ Inf
_reaction8 1 -> pfoxo1a 0 1 @ Inf
_reaction147 1 -> pfoxo1a 0 1 @ Inf
p85 0 -> p85p110forskolin 7 3 @ Inf
p110 0 -> p85p110forskolin 7 5 @ Inf
forskolin 0 -> p85p110forskolin 7 6 @ Inf
mtor 1 -> mtorp110_p85 1 3 @ Inf
p110_p85 0 -> mtorp110_p85 1 0 @ Inf
foxo3apfoxo1pfoxo3a 0 -> __coop2 0 2 @ Inf
ap1_promoter 1 -> __coop2 0 1 @ Inf
gdp_ras 1 -> gdp_rasegf_like_pegfr 0 2 @ Inf
egf_like_pegfr 1 -> gdp_rasegf_like_pegfr 0 1 @ Inf
_reaction78 1 -> camp_epac 0 1 @ Inf
raf1 0 -> raf1gtp_ras 3 1 @ Inf
gtp_ras 0 -> raf1gtp_ras 3 2 @ Inf
p70s6k 0 -> p70s6kfarnesyl_rheb 2 0 @ Inf
farnesyl_rheb 1 -> p70s6kfarnesyl_rheb 2 3 @ Inf
erk_ptp 1 -> erk_ptppkac 0 2 @ Inf
pkac 1 -> erk_ptppkac 0 1 @ Inf
gaifsh_fshr 3 -> _reaction161 0 1 @ Inf
raf1 0 -> raf1fsh_fshr 3 1 @ Inf
fsh_fshr 0 -> raf1fsh_fshr 3 2 @ Inf
p70s6kp110_p85 0 -> _reaction127 1 0 @ Inf
p70s6kp110_p85 1 -> _reaction127 1 0 @ Inf
p70s6kp110_p85 2 -> _reaction127 1 0 @ Inf
mek 1 -> mekfsh_fshr 1 3 @ Inf
fsh_fshr 0 -> mekfsh_fshr 1 0 @ Inf
erk 0 -> erkmodbarrestin 2 0 @ Inf
modbarrestin 1 -> erkmodbarrestin 2 3 @ Inf
p85p110camp 0 -> _reaction95 1 0 @ Inf
p85p110camp 1 -> _reaction95 1 0 @ Inf
p85p110camp 2 -> _reaction95 1 0 @ Inf
p85p110camp 3 -> _reaction95 1 0 @ Inf
p85p110camp 4 -> _reaction95 1 0 @ Inf
p85p110camp 5 -> _reaction95 1 0 @ Inf
p85p110camp 6 -> _reaction95 1 0 @ Inf
beta_arrestin 0 -> beta_arrestinfsh_p_1fshr 2 0 @ Inf
fsh_p_1fshr 1 -> beta_arrestinfsh_p_1fshr 2 3 @ Inf
ampk 1 -> ampkpakt 0 2 @ Inf
pakt 1 -> ampkpakt 0 1 @ Inf
akt 1 -> aktdbcamp 1 3 @ Inf
dbcamp 0 -> aktdbcamp 1 0 @ Inf
_reaction24 1 -> gtp_ras 0 1 @ Inf
_reaction124 1 -> gtp_ras 0 1 @ Inf
modgrk5_6 0 -> modgrk5_6fsh_fshr 3 1 @ Inf
fsh_fshr 0 -> modgrk5_6fsh_fshr 3 2 @ Inf
mekpraf1 0 -> _reaction89 1 0 @ Inf
mekpraf1 1 -> _reaction89 1 0 @ Inf
mekpraf1 2 -> _reaction89 1 0 @ Inf
pkac 0 -> pkacd8brcamp 2 0 @ Inf
d8brcamp 1 -> pkacd8brcamp 2 3 @ Inf
erk 0 -> erkbeta_arrestin_fsh_p_1fshr 2 0 @ Inf
beta_arrestin_fsh_p_1fshr 1 -> erkbeta_arrestin_fsh_p_1fshr 2 3 @ Inf
p85 0 -> p85p110d8cpt2mecamp 7 3 @ Inf
p110 0 -> p85p110d8cpt2mecamp 7 5 @ Inf
d8cpt2mecamp 0 -> p85p110d8cpt2mecamp 7 6 @ Inf
foxo3a 0 -> foxo3apakt 2 0 @ Inf
pakt 1 -> foxo3apakt 2 3 @ Inf
erkgrk5_6 3 -> _reaction103 0 1 @ Inf
foxo1a 0 -> foxo1apsrc 2 0 @ Inf
psrc 1 -> foxo1apsrc 2 3 @ Inf
_reaction15 1 -> pcreb 0 1 @ Inf
_reaction136 1 -> pcreb 0 1 @ Inf
_reaction165 1 -> pcreb 0 1 @ Inf
p70s6kmtorc1 3 -> _reaction111 0 1 @ Inf
pkaccamp_epac 0 -> _reaction144 1 0 @ Inf
pkaccamp_epac 1 -> _reaction144 1 0 @ Inf
pkaccamp_epac 2 -> _reaction144 1 0 @ Inf
hif_1alpha 0 -> hif_1alphamdm2 2 0 @ Inf
mdm2 1 -> hif_1alphamdm2 2 3 @ Inf
erkpmek 3 -> _reaction47 0 1 @ Inf
tuberinpakt 0 -> _reaction149 1 0 @ Inf
tuberinpakt 1 -> _reaction149 1 0 @ Inf
tuberinpakt 2 -> _reaction149 1 0 @ Inf
prps6 0 -> prps6camp_epac 2 0 @ Inf
camp_epac 1 -> prps6camp_epac 2 3 @ Inf
mtorpip3 3 -> _reaction65 0 1 @ Inf
amp 0 -> ampfsh_fshr 3 1 @ Inf
fsh_fshr 0 -> ampfsh_fshr 3 2 @ Inf
pp70s6kpkac 0 -> _reaction115 1 0 @ Inf
pp70s6kpkac 1 -> _reaction115 1 0 @ Inf
pp70s6kpkac 2 -> _reaction115 1 0 @ Inf
akt 1 -> aktp110_p85 1 3 @ Inf
p110_p85 0 -> aktp110_p85 1 0 @ Inf
_reaction38 1 -> camp 1 0 @ Inf
_reaction112 1 -> camp 1 0 @ Inf
_reaction9 1 -> modhif_1alpha 1 0 @ Inf
pkacamp 3 -> _reaction46 0 1 @ Inf
_reaction4 1 -> fsh_fshr_gas_gtp 0 1 @ Inf
camp 0 -> camppde 3 1 @ Inf
pde 0 -> camppde 3 2 @ Inf
ampkpakt 3 -> _reaction71 0 1 @ Inf
pcreb 0 -> pcrebgsk3beta 3 1 @ Inf
gsk3beta 0 -> pcrebgsk3beta 3 2 @ Inf
p38mapk 0 -> p38mapkpkac 2 0 @ Inf
pkac 1 -> p38mapkpkac 2 3 @ Inf
p85 0 -> p85p110camp_epac 4 0 @ Inf
p110 1 -> p85p110camp_epac 4 6 @ Inf
camp_epac 1 -> p85p110camp_epac 4 5 @ Inf
gsk3beta 1 -> gsk3betapakt 1 3 @ Inf
pakt 0 -> gsk3betapakt 1 0 @ Inf
_reaction24 1 -> gdp_ras 1 0 @ Inf
_reaction153 1 -> pbarrestin 1 0 @ Inf
aktp110_p85 3 -> _reaction98 0 1 @ Inf
rheb 1 -> rhebfsh_fshr 1 3 @ Inf
fsh_fshr 0 -> rhebfsh_fshr 1 0 @ Inf
p85 1 -> p85p110forskolin 2 6 @ Inf
p110 0 -> p85p110forskolin 2 0 @ Inf
forskolin 1 -> p85p110forskolin 2 3 @ Inf
mod_1_p85_1_p110 0 -> mod_1_p85_1_p110forskolin 2 0 @ Inf
forskolin 1 -> mod_1_p85_1_p110forskolin 2 3 @ Inf
fshrgrk5_6 0 -> _reaction158 1 0 @ Inf
fshrgrk5_6 1 -> _reaction158 1 0 @ Inf
fshrgrk5_6 2 -> _reaction158 1 0 @ Inf
foxo3apfoxo1pfoxo3a 0 -> __coop3 1 3 @ Inf
para 0 -> __coop3 1 0 @ Inf
p70s6k 0 -> p70s6kpmtor 2 0 @ Inf
pmtor 1 -> p70s6kpmtor 2 3 @ Inf
p85 1 -> p85p110d8cpt2mecamp 1 5 @ Inf
p110 1 -> p85p110d8cpt2mecamp 1 3 @ Inf
d8cpt2mecamp 0 -> p85p110d8cpt2mecamp 1 0 @ Inf
gasfsh_fshr 0 -> _reaction75 1 0 @ Inf
gasfsh_fshr 1 -> _reaction75 1 0 @ Inf
